18        ; Number of general header lines after this line
v1.0      ; TOLNet standardized format version for profile data
15        ; Number of profiles in this file
14        ; Number of data columns for all profiles
ALT, m, Altitude above sea level (center of sampling bin)                 ; Column 1
O3ND, molec.m-3, Ozone number density (measured)                          ; Column 2
O3NDUncert, molec.m-3, Ozone number density combined standard uncertainty ; Column 3
O3NDResol, m, Ozone number density standardized vertical resolution ; Column 4
Precision, %, Measurement precision                                       ; Column 5
ChRange, #, Channel range (1.0 to N.0, nearest-field to farthest-field)   ; Column 6
O3MR, ppbv, Ozone mixing ratio (derived)                                  ; Column 7
O3MRUncert, ppbv, Ozone mixing ratio combined standard uncertainty        ; Column 8
Press, hPa, Air pressure used to derive ozone mixing ratio                ; Column 9
PressUncert, hPa, Air pressure standard uncertainty                       ; Column 10
Temp, K, Air temperature used to derive ozone mixing ratio                ; Column 11
TempUncert, K, air temperature ratio standard uncertainty                 ; Column 12
AirND, molec.m-3, air number density used to derive ozone mixing ratio    ; Column 13
AirNDUncert, molec.m-3, Air number density standard uncertainty           ; Column 14
-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999 ; Missing data values
5                                                           ; Number of general comments lines
NASA LaRC Mobile Ozone Lidar                                ; INSTRUMENT NAME
REDACTED REDACTED, NASA LaRC, REDACTED@REDACTED.COM         ; PI AND CONTACT INFO
JPL-TTM                                                     ; SITE NAME
-117.68300, 34.38330, 2285.00                               ; SITE LONGITUDE, LATITUDE, ELEVATION (degE, degN, m) 
R0                                                          ; DATA REVISION # (if value >0 then provide text below)
#BEGIN PROFILE ;-------------------------------------------------------------------------------------------
13                                      ; Number of data header lines
667                                     ; NUMBER OF DATA LINES IN THIS PROFILE
2017-05-05, 19:37:29                    ; DATA PROCESSING DATE, TIME
LMOLparallel, O3 DIAL, 2016 Oct 17, (Contact G. Redacted Redacted.P.Redacted@Redacted.com); DATA PROCESSING VERSION
NOMINAL                                 ; RESULTS QUALITY (NOMINAL, FAIR, POOR)
2016-08-16, 19:31:50                    ; PROFILE DATE, TIME (UT) START
2016-08-16, 19:41:50                    ; PROFILE DATE, TIME (UT) END
2016-08-16, 19:36:50                    ; PROFILE DATE, TIME (UT) MEAN
Standard atmosphere monthly averaged number densities; SOURCE OF A PRIORI Press, Temp, AirND USED TO DERIVE OZONE MIXING RATIO
2017-05-05, 19:37:29                    ; SOURCE DATE, TIME (UT)
-117.68300, 34.38330, 2285.00           ; SOURCE LONGITUDE, LATITUDE, ELEVATION (degE, degN, m)
Please check the README file for additional comments and external data acknowledgement.; OPERATOR COMMENTS
Contact Operator for further detail on processing and data quality.; OPERATOR COMMENTS
ALT, O3ND, O3NDUncert, O3NDResol, Precision, ChRange, O3MR, O3MRUncert, Press, PressUncert, Temp, TempUncert, AirND, AirNDUncert ; Data variables short names for easy visual identification of data columns (separated by commas)
5487.5, 4.236e+17, 5.067e+16, 887.8, 1.18, 4.00, 30.02, 3.59, 5.293e+02, 2.646e+01, 2.715e+02, 1.357e+01, 1.411e+25, 7.056e+23,
5502.5, 4.231e+17, 5.017e+16, 896.3, 1.18, 4.00, 30.02, 3.56, 5.283e+02, 2.642e+01, 2.714e+02, 1.357e+01, 1.409e+25, 7.046e+23,
5517.5, 4.235e+17, 4.974e+16, 902.6, 1.18, 4.00, 30.10, 3.54, 5.274e+02, 2.637e+01, 2.713e+02, 1.356e+01, 1.407e+25, 7.035e+23,
5532.5, 4.250e+17, 4.936e+16, 906.9, 1.18, 4.00, 30.25, 3.51, 5.264e+02, 2.632e+01, 2.712e+02, 1.356e+01, 1.405e+25, 7.025e+23,
5547.5, 4.269e+17, 4.898e+16, 911.1, 1.18, 4.00, 30.43, 3.49, 5.255e+02, 2.627e+01, 2.711e+02, 1.355e+01, 1.403e+25, 7.015e+23,
5562.5, 4.281e+17, 4.859e+16, 915.3, 1.18, 4.00, 30.56, 3.47, 5.245e+02, 2.623e+01, 2.710e+02, 1.355e+01, 1.401e+25, 7.004e+23,
5577.5, 4.292e+17, 4.816e+16, 921.7, 1.18, 4.00, 30.68, 3.44, 5.236e+02, 2.618e+01, 2.709e+02, 1.354e+01, 1.399e+25, 6.994e+23,
5592.5, 4.310e+17, 4.778e+16, 925.9, 1.18, 4.00, 30.86, 3.42, 5.226e+02, 2.613e+01, 2.708e+02, 1.354e+01, 1.397e+25, 6.984e+23,
5607.5, 4.338e+17, 4.739e+16, 932.3, 1.18, 4.00, 31.11, 3.40, 5.217e+02, 2.608e+01, 2.707e+02, 1.353e+01, 1.395e+25, 6.973e+23,
5622.5, 4.371e+17, 4.703e+16, 936.6, 1.17, 4.00, 31.38, 3.38, 5.207e+02, 2.604e+01, 2.706e+02, 1.353e+01, 1.393e+25, 6.963e+23,
5637.5, 4.401e+17, 4.671e+16, 938.7, 1.17, 4.00, 31.65, 3.36, 5.198e+02, 2.599e+01, 2.705e+02, 1.352e+01, 1.391e+25, 6.953e+23,
5652.5, 4.419e+17, 4.635e+16, 942.9, 1.17, 4.00, 31.83, 3.34, 5.188e+02, 2.594e+01, 2.704e+02, 1.352e+01, 1.388e+25, 6.942e+23,
5667.5, 4.437e+17, 4.600e+16, 947.2, 1.17, 4.00, 32.00, 3.32, 5.179e+02, 2.589e+01, 2.703e+02, 1.351e+01, 1.386e+25, 6.932e+23,
5682.5, 4.455e+17, 4.566e+16, 951.4, 1.17, 4.00, 32.18, 3.30, 5.169e+02, 2.585e+01, 2.702e+02, 1.351e+01, 1.384e+25, 6.922e+23,
5697.5, 4.466e+17, 4.532e+16, 955.6, 1.17, 4.00, 32.31, 3.28, 5.160e+02, 2.580e+01, 2.701e+02, 1.350e+01, 1.382e+25, 6.911e+23,
5712.5, 4.481e+17, 4.497e+16, 964.1, 1.17, 4.00, 32.47, 3.26, 5.150e+02, 2.575e+01, 2.700e+02, 1.350e+01, 1.380e+25, 6.901e+23,
5727.5, 4.506e+17, 4.468e+16, 968.4, 1.16, 4.00, 32.70, 3.24, 5.141e+02, 2.570e+01, 2.699e+02, 1.349e+01, 1.378e+25, 6.891e+23,
5742.5, 4.541e+17, 4.442e+16, 970.5, 1.16, 4.00, 33.00, 3.23, 5.131e+02, 2.566e+01, 2.698e+02, 1.349e+01, 1.376e+25, 6.880e+23,
5757.5, 4.571e+17, 4.418e+16, 970.5, 1.16, 4.00, 33.27, 3.22, 5.122e+02, 2.561e+01, 2.697e+02, 1.348e+01, 1.374e+25, 6.870e+23,
5772.5, 4.595e+17, 4.393e+16, 974.7, 1.16, 4.00, 33.49, 3.20, 5.112e+02, 2.556e+01, 2.696e+02, 1.348e+01, 1.372e+25, 6.860e+23,
5787.5, 4.621e+17, 4.370e+16, 979.0, 1.16, 4.00, 33.73, 3.19, 5.103e+02, 2.551e+01, 2.695e+02, 1.347e+01, 1.370e+25, 6.850e+23,
5802.5, 4.651e+17, 4.349e+16, 981.1, 1.16, 4.00, 34.00, 3.18, 5.093e+02, 2.547e+01, 2.694e+02, 1.347e+01, 1.368e+25, 6.839e+23,
5817.5, 4.683e+17, 4.331e+16, 981.1, 1.16, 4.00, 34.29, 3.17, 5.084e+02, 2.542e+01, 2.693e+02, 1.346e+01, 1.366e+25, 6.829e+23,
5832.5, 4.712e+17, 4.314e+16, 983.2, 1.16, 4.00, 34.56, 3.16, 5.074e+02, 2.537e+01, 2.692e+02, 1.346e+01, 1.364e+25, 6.819e+23,
5847.5, 4.730e+17, 4.297e+16, 987.5, 1.16, 4.00, 34.74, 3.16, 5.065e+02, 2.532e+01, 2.691e+02, 1.345e+01, 1.362e+25, 6.808e+23,
5862.5, 4.743e+17, 4.281e+16, 991.7, 1.15, 4.00, 34.89, 3.15, 5.055e+02, 2.528e+01, 2.690e+02, 1.345e+01, 1.360e+25, 6.798e+23,
5877.5, 4.756e+17, 4.267e+16, 991.7, 1.16, 4.00, 35.04, 3.14, 5.046e+02, 2.523e+01, 2.689e+02, 1.344e+01, 1.358e+25, 6.788e+23,
5892.5, 4.772e+17, 4.255e+16, 995.9, 1.16, 4.00, 35.20, 3.14, 5.036e+02, 2.518e+01, 2.688e+02, 1.344e+01, 1.355e+25, 6.777e+23,
5907.5, 4.787e+17, 4.245e+16, 1000.2, 1.15, 4.00, 35.38, 3.14, 5.027e+02, 2.513e+01, 2.687e+02, 1.343e+01, 1.353e+25, 6.767e+23,
5922.5, 4.798e+17, 4.237e+16, 1002.3, 1.16, 4.00, 35.52, 3.14, 5.009e+02, 2.504e+01, 2.685e+02, 1.342e+01, 1.350e+25, 6.752e+23,
5937.5, 4.801e+17, 4.229e+16, 1006.6, 1.16, 4.00, 35.61, 3.14, 5.000e+02, 2.500e+01, 2.684e+02, 1.342e+01, 1.348e+25, 6.742e+23,
5952.5, 4.806e+17, 4.225e+16, 1010.8, 1.15, 4.00, 35.69, 3.14, 4.991e+02, 2.495e+01, 2.683e+02, 1.341e+01, 1.347e+25, 6.733e+23,
5967.5, 4.807e+17, 4.221e+16, 1017.2, 1.15, 4.00, 35.75, 3.14, 4.982e+02, 2.491e+01, 2.682e+02, 1.341e+01, 1.345e+25, 6.723e+23,
5982.5, 4.804e+17, 4.220e+16, 1021.4, 1.15, 4.00, 35.78, 3.14, 4.973e+02, 2.486e+01, 2.681e+02, 1.340e+01, 1.343e+25, 6.713e+23,
5997.5, 4.797e+17, 4.219e+16, 1025.6, 1.15, 4.00, 35.79, 3.15, 4.964e+02, 2.482e+01, 2.680e+02, 1.340e+01, 1.341e+25, 6.703e+23,
6012.5, 4.781e+17, 4.218e+16, 1032.0, 1.15, 4.00, 35.71, 3.15, 4.955e+02, 2.477e+01, 2.679e+02, 1.339e+01, 1.339e+25, 6.693e+23,
6027.5, 4.762e+17, 4.218e+16, 1040.5, 1.15, 4.00, 35.62, 3.16, 4.946e+02, 2.473e+01, 2.678e+02, 1.339e+01, 1.337e+25, 6.684e+23,
6042.5, 4.752e+17, 4.223e+16, 1044.8, 1.15, 4.00, 35.60, 3.16, 4.937e+02, 2.468e+01, 2.676e+02, 1.338e+01, 1.335e+25, 6.674e+23,
6057.5, 4.737e+17, 4.228e+16, 1049.0, 1.16, 4.00, 35.54, 3.17, 4.928e+02, 2.464e+01, 2.675e+02, 1.338e+01, 1.333e+25, 6.664e+23,
6072.5, 4.726e+17, 4.236e+16, 1053.2, 1.16, 4.00, 35.52, 3.18, 4.919e+02, 2.459e+01, 2.674e+02, 1.337e+01, 1.331e+25, 6.654e+23,
6087.5, 4.719e+17, 4.247e+16, 1057.5, 1.16, 4.00, 35.51, 3.20, 4.910e+02, 2.455e+01, 2.673e+02, 1.337e+01, 1.329e+25, 6.644e+23,
6102.5, 4.713e+17, 4.259e+16, 1061.7, 1.16, 4.00, 35.52, 3.21, 4.901e+02, 2.450e+01, 2.672e+02, 1.336e+01, 1.327e+25, 6.634e+23,
6117.5, 4.706e+17, 4.273e+16, 1066.0, 1.16, 4.00, 35.52, 3.23, 4.892e+02, 2.446e+01, 2.671e+02, 1.336e+01, 1.325e+25, 6.625e+23,
6132.5, 4.695e+17, 4.287e+16, 1070.2, 1.16, 4.00, 35.49, 3.24, 4.883e+02, 2.441e+01, 2.670e+02, 1.335e+01, 1.323e+25, 6.615e+23,
6147.5, 4.679e+17, 4.302e+16, 1074.4, 1.16, 4.00, 35.42, 3.26, 4.874e+02, 2.437e+01, 2.669e+02, 1.335e+01, 1.321e+25, 6.605e+23,
6162.5, 4.665e+17, 4.319e+16, 1078.7, 1.16, 4.00, 35.37, 3.28, 4.865e+02, 2.432e+01, 2.668e+02, 1.334e+01, 1.319e+25, 6.595e+23,
6177.5, 4.649e+17, 4.337e+16, 1082.9, 1.16, 4.00, 35.30, 3.29, 4.856e+02, 2.428e+01, 2.667e+02, 1.334e+01, 1.317e+25, 6.585e+23,
6192.5, 4.647e+17, 4.359e+16, 1087.2, 1.16, 4.00, 35.34, 3.32, 4.847e+02, 2.423e+01, 2.666e+02, 1.333e+01, 1.315e+25, 6.575e+23,
6207.5, 4.659e+17, 4.392e+16, 1087.2, 1.16, 4.00, 35.48, 3.35, 4.838e+02, 2.419e+01, 2.665e+02, 1.333e+01, 1.313e+25, 6.566e+23,
6222.5, 4.671e+17, 4.433e+16, 1085.1, 1.15, 4.00, 35.63, 3.38, 4.829e+02, 2.414e+01, 2.664e+02, 1.332e+01, 1.311e+25, 6.556e+23,
6237.5, 4.676e+17, 4.454e+16, 1085.1, 1.16, 4.00, 35.72, 3.40, 4.820e+02, 2.410e+01, 2.663e+02, 1.331e+01, 1.309e+25, 6.546e+23,
6252.5, 4.679e+17, 4.452e+16, 1091.4, 1.16, 4.00, 35.79, 3.41, 4.811e+02, 2.405e+01, 2.662e+02, 1.331e+01, 1.307e+25, 6.536e+23,
6267.5, 4.665e+17, 4.438e+16, 1102.0, 1.15, 4.00, 35.74, 3.40, 4.801e+02, 2.401e+01, 2.661e+02, 1.330e+01, 1.305e+25, 6.526e+23,
6282.5, 4.642e+17, 4.422e+16, 1112.6, 1.16, 4.00, 35.62, 3.39, 4.792e+02, 2.396e+01, 2.660e+02, 1.330e+01, 1.303e+25, 6.517e+23,
6297.5, 4.618e+17, 4.407e+16, 1125.4, 1.16, 4.00, 35.48, 3.39, 4.783e+02, 2.392e+01, 2.659e+02, 1.329e+01, 1.301e+25, 6.507e+23,
6312.5, 4.593e+17, 4.392e+16, 1136.0, 1.16, 4.00, 35.35, 3.38, 4.774e+02, 2.387e+01, 2.658e+02, 1.329e+01, 1.299e+25, 6.497e+23,
6327.5, 4.579e+17, 4.378e+16, 1146.6, 1.16, 4.00, 35.29, 3.38, 4.765e+02, 2.383e+01, 2.657e+02, 1.328e+01, 1.297e+25, 6.487e+23,
6342.5, 4.576e+17, 4.367e+16, 1155.1, 1.16, 4.00, 35.32, 3.37, 4.756e+02, 2.378e+01, 2.656e+02, 1.328e+01, 1.295e+25, 6.477e+23,
6357.5, 4.573e+17, 4.356e+16, 1163.5, 1.16, 4.00, 35.35, 3.37, 4.747e+02, 2.374e+01, 2.655e+02, 1.327e+01, 1.293e+25, 6.467e+23,
6372.5, 4.565e+17, 4.344e+16, 1174.1, 1.16, 4.00, 35.35, 3.36, 4.738e+02, 2.369e+01, 2.654e+02, 1.327e+01, 1.292e+25, 6.458e+23,
6387.5, 4.571e+17, 4.335e+16, 1182.6, 1.16, 4.00, 35.45, 3.36, 4.729e+02, 2.365e+01, 2.652e+02, 1.326e+01, 1.290e+25, 6.448e+23,
6402.5, 4.568e+17, 4.324e+16, 1191.1, 1.16, 4.00, 35.48, 3.36, 4.720e+02, 2.360e+01, 2.651e+02, 1.326e+01, 1.288e+25, 6.438e+23,
6417.5, 4.552e+17, 4.312e+16, 1203.8, 1.16, 4.00, 35.41, 3.35, 4.711e+02, 2.356e+01, 2.650e+02, 1.325e+01, 1.286e+25, 6.428e+23,
6432.5, 4.528e+17, 4.298e+16, 1216.6, 1.16, 4.00, 35.27, 3.35, 4.702e+02, 2.351e+01, 2.649e+02, 1.325e+01, 1.284e+25, 6.418e+23,
6447.5, 4.511e+17, 4.286e+16, 1229.3, 1.16, 4.00, 35.19, 3.34, 4.693e+02, 2.347e+01, 2.648e+02, 1.324e+01, 1.282e+25, 6.408e+23,
6462.5, 4.478e+17, 4.272e+16, 1244.1, 1.16, 4.00, 34.99, 3.34, 4.684e+02, 2.342e+01, 2.647e+02, 1.324e+01, 1.280e+25, 6.399e+23,
6477.5, 4.436e+17, 4.256e+16, 1261.1, 1.16, 4.00, 34.72, 3.33, 4.675e+02, 2.338e+01, 2.646e+02, 1.323e+01, 1.278e+25, 6.389e+23,
6492.5, 4.418e+17, 4.244e+16, 1273.8, 1.16, 4.00, 34.63, 3.33, 4.666e+02, 2.333e+01, 2.645e+02, 1.323e+01, 1.276e+25, 6.379e+23,
6507.5, 4.409e+17, 4.234e+16, 1286.6, 1.16, 4.00, 34.62, 3.32, 4.657e+02, 2.329e+01, 2.644e+02, 1.322e+01, 1.274e+25, 6.369e+23,
6522.5, 4.409e+17, 4.225e+16, 1297.2, 1.16, 4.00, 34.67, 3.32, 4.648e+02, 2.324e+01, 2.643e+02, 1.322e+01, 1.272e+25, 6.359e+23,
6537.5, 4.412e+17, 4.217e+16, 1307.8, 1.16, 4.00, 34.74, 3.32, 4.639e+02, 2.320e+01, 2.642e+02, 1.321e+01, 1.270e+25, 6.350e+23,
6552.5, 4.406e+17, 4.208e+16, 1318.4, 1.16, 4.00, 34.75, 3.32, 4.630e+02, 2.315e+01, 2.641e+02, 1.321e+01, 1.268e+25, 6.340e+23,
6567.5, 4.389e+17, 4.197e+16, 1329.0, 1.16, 4.00, 34.67, 3.32, 4.621e+02, 2.311e+01, 2.640e+02, 1.320e+01, 1.266e+25, 6.330e+23,
6582.5, 4.365e+17, 4.185e+16, 1343.9, 1.16, 4.00, 34.53, 3.31, 4.612e+02, 2.306e+01, 2.639e+02, 1.319e+01, 1.264e+25, 6.320e+23,
6597.5, 4.341e+17, 4.174e+16, 1358.7, 1.16, 4.00, 34.40, 3.31, 4.603e+02, 2.302e+01, 2.638e+02, 1.319e+01, 1.262e+25, 6.310e+23,
6612.5, 4.328e+17, 4.164e+16, 1373.6, 1.16, 4.00, 34.35, 3.31, 4.594e+02, 2.297e+01, 2.637e+02, 1.318e+01, 1.260e+25, 6.300e+23,
6627.5, 4.316e+17, 4.154e+16, 1386.3, 1.16, 4.00, 34.31, 3.30, 4.585e+02, 2.293e+01, 2.636e+02, 1.318e+01, 1.258e+25, 6.291e+23,
6642.5, 4.306e+17, 4.145e+16, 1399.0, 1.16, 4.00, 34.28, 3.30, 4.576e+02, 2.288e+01, 2.635e+02, 1.317e+01, 1.256e+25, 6.281e+23,
6657.5, 4.293e+17, 4.136e+16, 1413.9, 1.16, 4.00, 34.23, 3.30, 4.567e+02, 2.284e+01, 2.634e+02, 1.317e+01, 1.254e+25, 6.271e+23,
6672.5, 4.273e+17, 4.126e+16, 1430.8, 1.16, 4.00, 34.13, 3.30, 4.558e+02, 2.279e+01, 2.633e+02, 1.316e+01, 1.252e+25, 6.261e+23,
6687.5, 4.259e+17, 4.117e+16, 1443.6, 1.16, 4.00, 34.07, 3.29, 4.549e+02, 2.275e+01, 2.632e+02, 1.316e+01, 1.250e+25, 6.251e+23,
6702.5, 4.257e+17, 4.109e+16, 1456.3, 1.16, 4.00, 34.10, 3.29, 4.540e+02, 2.270e+01, 2.631e+02, 1.315e+01, 1.248e+25, 6.241e+23,
6717.5, 4.262e+17, 4.104e+16, 1466.9, 1.16, 4.00, 34.19, 3.29, 4.531e+02, 2.266e+01, 2.630e+02, 1.315e+01, 1.246e+25, 6.232e+23,
6732.5, 4.271e+17, 4.099e+16, 1479.6, 1.16, 4.00, 34.32, 3.29, 4.522e+02, 2.261e+01, 2.629e+02, 1.314e+01, 1.244e+25, 6.222e+23,
6747.5, 4.283e+17, 4.094e+16, 1490.2, 1.16, 4.00, 34.47, 3.30, 4.513e+02, 2.257e+01, 2.627e+02, 1.314e+01, 1.242e+25, 6.212e+23,
6762.5, 4.288e+17, 4.089e+16, 1498.7, 1.16, 4.00, 34.57, 3.30, 4.504e+02, 2.252e+01, 2.626e+02, 1.313e+01, 1.240e+25, 6.202e+23,
6777.5, 4.292e+17, 4.084e+16, 1511.4, 1.16, 4.00, 34.66, 3.30, 4.495e+02, 2.248e+01, 2.625e+02, 1.313e+01, 1.238e+25, 6.192e+23,
6792.5, 4.297e+17, 4.079e+16, 1524.2, 1.16, 4.00, 34.75, 3.30, 4.486e+02, 2.243e+01, 2.624e+02, 1.312e+01, 1.237e+25, 6.183e+23,
6807.5, 4.305e+17, 4.074e+16, 1534.8, 1.16, 4.00, 34.87, 3.30, 4.477e+02, 2.239e+01, 2.623e+02, 1.312e+01, 1.235e+25, 6.173e+23,
6822.5, 4.307e+17, 4.068e+16, 1547.5, 1.16, 4.00, 34.95, 3.30, 4.468e+02, 2.234e+01, 2.622e+02, 1.311e+01, 1.233e+25, 6.163e+23,
6837.5, 4.307e+17, 4.062e+16, 1562.3, 1.16, 4.00, 35.00, 3.30, 4.459e+02, 2.230e+01, 2.621e+02, 1.311e+01, 1.231e+25, 6.153e+23,
6852.5, 4.296e+17, 4.054e+16, 1579.3, 1.16, 4.00, 34.96, 3.30, 4.450e+02, 2.225e+01, 2.620e+02, 1.310e+01, 1.229e+25, 6.143e+23,
6867.5, 4.287e+17, 4.047e+16, 1596.3, 1.16, 4.00, 34.95, 3.30, 4.441e+02, 2.221e+01, 2.619e+02, 1.310e+01, 1.227e+25, 6.133e+23,
6882.5, 4.277e+17, 4.038e+16, 1617.5, 1.16, 4.00, 34.93, 3.30, 4.432e+02, 2.216e+01, 2.618e+02, 1.309e+01, 1.225e+25, 6.124e+23,
6897.5, 4.282e+17, 4.033e+16, 1632.4, 1.16, 4.00, 35.02, 3.30, 4.423e+02, 2.212e+01, 2.617e+02, 1.309e+01, 1.223e+25, 6.114e+23,
6912.5, 4.297e+17, 4.029e+16, 1643.0, 1.16, 4.00, 35.20, 3.30, 4.414e+02, 2.207e+01, 2.616e+02, 1.308e+01, 1.221e+25, 6.104e+23,
6927.5, 4.312e+17, 4.025e+16, 1653.6, 1.16, 4.00, 35.38, 3.30, 4.405e+02, 2.203e+01, 2.615e+02, 1.307e+01, 1.219e+25, 6.094e+23,
6942.5, 4.315e+17, 4.019e+16, 1668.4, 1.16, 4.00, 35.46, 3.30, 4.396e+02, 2.198e+01, 2.614e+02, 1.307e+01, 1.217e+25, 6.084e+23,
6957.5, 4.309e+17, 4.011e+16, 1685.4, 1.16, 4.00, 35.47, 3.30, 4.387e+02, 2.194e+01, 2.613e+02, 1.306e+01, 1.215e+25, 6.074e+23,
6972.5, 4.309e+17, 4.003e+16, 1702.4, 1.16, 4.00, 35.54, 3.30, 4.377e+02, 2.188e+01, 2.613e+02, 1.307e+01, 1.212e+25, 6.060e+23,
6987.5, 4.313e+17, 3.997e+16, 1719.3, 1.16, 4.00, 35.64, 3.30, 4.369e+02, 2.184e+01, 2.612e+02, 1.306e+01, 1.210e+25, 6.051e+23,
7002.5, 4.323e+17, 3.993e+16, 1736.3, 1.16, 4.00, 35.77, 3.30, 4.361e+02, 2.180e+01, 2.611e+02, 1.305e+01, 1.208e+25, 6.042e+23,
7017.5, 4.326e+17, 3.987e+16, 1751.1, 1.16, 4.00, 35.84, 3.31, 4.353e+02, 2.176e+01, 2.610e+02, 1.305e+01, 1.207e+25, 6.034e+23,
7032.5, 4.321e+17, 3.981e+16, 1770.2, 1.16, 4.00, 35.86, 3.30, 4.345e+02, 2.172e+01, 2.609e+02, 1.304e+01, 1.205e+25, 6.025e+23,
7047.5, 4.313e+17, 3.974e+16, 1789.3, 1.16, 4.00, 35.84, 3.30, 4.337e+02, 2.168e+01, 2.607e+02, 1.304e+01, 1.203e+25, 6.016e+23,
7062.5, 4.317e+17, 3.969e+16, 1804.2, 1.16, 4.00, 35.93, 3.30, 4.329e+02, 2.164e+01, 2.606e+02, 1.303e+01, 1.202e+25, 6.008e+23,
7077.5, 4.318e+17, 3.964e+16, 1823.3, 1.16, 4.00, 35.99, 3.30, 4.321e+02, 2.160e+01, 2.605e+02, 1.302e+01, 1.200e+25, 5.999e+23,
7092.5, 4.318e+17, 3.959e+16, 1844.5, 1.16, 4.00, 36.04, 3.31, 4.313e+02, 2.156e+01, 2.604e+02, 1.302e+01, 1.198e+25, 5.990e+23,
7107.5, 4.328e+17, 3.956e+16, 1861.5, 1.16, 4.00, 36.18, 3.31, 4.305e+02, 2.152e+01, 2.603e+02, 1.301e+01, 1.196e+25, 5.982e+23,
7122.5, 4.349e+17, 3.954e+16, 1876.3, 1.15, 4.00, 36.40, 3.31, 4.297e+02, 2.148e+01, 2.601e+02, 1.301e+01, 1.195e+25, 5.973e+23,
7137.5, 4.356e+17, 3.951e+16, 1891.2, 1.16, 4.00, 36.52, 3.31, 4.289e+02, 2.144e+01, 2.600e+02, 1.300e+01, 1.193e+25, 5.964e+23,
7152.5, 4.356e+17, 3.946e+16, 1912.4, 1.15, 4.00, 36.57, 3.31, 4.281e+02, 2.140e+01, 2.599e+02, 1.300e+01, 1.191e+25, 5.956e+23,
7167.5, 4.360e+17, 3.943e+16, 1933.6, 1.15, 4.00, 36.66, 3.32, 4.273e+02, 2.136e+01, 2.598e+02, 1.299e+01, 1.189e+25, 5.947e+23,
7182.5, 4.376e+17, 3.942e+16, 1950.6, 1.15, 4.00, 36.85, 3.32, 4.264e+02, 2.132e+01, 2.597e+02, 1.298e+01, 1.188e+25, 5.938e+23,
7197.5, 4.390e+17, 3.940e+16, 1963.3, 1.15, 4.00, 37.02, 3.32, 4.256e+02, 2.128e+01, 2.595e+02, 1.298e+01, 1.186e+25, 5.930e+23,
7212.5, 4.395e+17, 3.938e+16, 1982.4, 1.15, 4.00, 37.12, 3.33, 4.248e+02, 2.124e+01, 2.594e+02, 1.297e+01, 1.184e+25, 5.921e+23,
7227.5, 4.395e+17, 3.934e+16, 2005.7, 1.15, 4.00, 37.17, 3.33, 4.240e+02, 2.120e+01, 2.593e+02, 1.297e+01, 1.182e+25, 5.912e+23,
7242.5, 4.389e+17, 3.929e+16, 2031.2, 1.15, 4.00, 37.17, 3.33, 4.232e+02, 2.116e+01, 2.592e+02, 1.296e+01, 1.181e+25, 5.904e+23,
7257.5, 4.373e+17, 3.923e+16, 2056.6, 1.15, 4.00, 37.09, 3.33, 4.224e+02, 2.112e+01, 2.591e+02, 1.295e+01, 1.179e+25, 5.895e+23,
7272.5, 4.373e+17, 3.920e+16, 2080.0, 1.15, 4.00, 37.14, 3.33, 4.216e+02, 2.108e+01, 2.589e+02, 1.295e+01, 1.177e+25, 5.886e+23,
7287.5, 4.378e+17, 3.918e+16, 2101.2, 1.15, 4.00, 37.25, 3.33, 4.208e+02, 2.104e+01, 2.588e+02, 1.294e+01, 1.175e+25, 5.877e+23,
7302.5, 4.374e+17, 3.915e+16, 2111.8, 1.16, 4.00, 37.26, 3.34, 4.200e+02, 2.100e+01, 2.587e+02, 1.294e+01, 1.174e+25, 5.869e+23,
7317.5, 4.357e+17, 3.910e+16, 2116.0, 1.17, 4.00, 37.18, 3.34, 4.192e+02, 2.096e+01, 2.586e+02, 1.293e+01, 1.172e+25, 5.860e+23,
7332.5, 4.348e+17, 3.906e+16, 2116.0, 1.19, 4.00, 37.15, 3.34, 4.184e+02, 2.092e+01, 2.585e+02, 1.292e+01, 1.170e+25, 5.851e+23,
7347.5, 4.341e+17, 3.902e+16, 2116.0, 1.20, 4.00, 37.15, 3.34, 4.176e+02, 2.088e+01, 2.583e+02, 1.292e+01, 1.169e+25, 5.843e+23,
7362.5, 4.335e+17, 3.900e+16, 2116.0, 1.21, 4.00, 37.15, 3.34, 4.168e+02, 2.084e+01, 2.582e+02, 1.291e+01, 1.167e+25, 5.834e+23,
7377.5, 4.332e+17, 3.898e+16, 2116.0, 1.22, 4.00, 37.19, 3.35, 4.160e+02, 2.080e+01, 2.581e+02, 1.291e+01, 1.165e+25, 5.825e+23,
7392.5, 4.330e+17, 3.896e+16, 2116.0, 1.24, 4.00, 37.22, 3.35, 4.152e+02, 2.076e+01, 2.580e+02, 1.290e+01, 1.163e+25, 5.817e+23,
7407.5, 4.321e+17, 3.893e+16, 2116.0, 1.25, 4.00, 37.20, 3.35, 4.144e+02, 2.072e+01, 2.579e+02, 1.289e+01, 1.162e+25, 5.808e+23,
7422.5, 4.312e+17, 3.890e+16, 2116.0, 1.26, 4.00, 37.17, 3.35, 4.136e+02, 2.068e+01, 2.577e+02, 1.289e+01, 1.160e+25, 5.799e+23,
7437.5, 4.304e+17, 3.888e+16, 2116.0, 1.28, 4.00, 37.16, 3.36, 4.128e+02, 2.064e+01, 2.576e+02, 1.288e+01, 1.158e+25, 5.791e+23,
